baitChr	baitStart	baitEnd	baitID	baitName	oeChr	oeStart	oeEnd	oeID	oeName	dist	Mon	Mac0	Mac1	Mac2	Neu	MK	EP	Ery	FoeT	nCD4	tCD4	aCD4	naCD4	nCD8	tCD8	nB	tB
22	37402121	37404988	434107	TEX33	22	37845727	37847099	434179	.	442859	1.13131048963939	3.16814180196179	5.43511282819241	3.35678566753517	2.79575925392822	0.661839911417561	1.04598873578583	1.04019852199866	0.594122354003635	3.43236944865532	2.3972659281203	4.633590908324	2.68888100567006	2.79396902360071	4.05351279168678	1.15575802226876	1.68000118728266
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	36921630	36933098	433984	EIF3D	-483465	3.56713847361484	5.82009836800827	3.10400365700615	4.46385931146693	0.524809574511644	3.02797526772637	5.93540607888994	4.98207480998971	1.27037822582134	0	0.0198535590035931	0.712121457923526	0.983504589956612	0.492918071538925	0.10447763070338	1.89594709358635	2.77722453302067
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	36940501	36948598	433990	RP5-1119A7.10	-466279	16.0024836678352	29.4894329953139	28.2633757600777	21.0179607629965	5.13934491071994	13.9119296223796	26.0525920526477	10.5102751599416	4.57341722020784	7.40294286796629	4.87655377666789	3.90849020192703	7.29385931619097	4.65223750362722	3.00563047863844	18.9005805287597	0
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37171394	37172435	434047	IFT27	-238914	0	0	0	0	32.4447166859121	0	0	0	0	0	0	0	0	0	0	0	0
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37173163	37176648	434049	.	-235923	1.50822809663757	3.49687215292098	2.53816000241358	2.59172636021673	7.9881396962913	3.68086171336464	2.78470503696893	3.58959049279661	1.22456430978911	0.832886099471479	0.50047225714381	1.19243585822687	0.93293683731205	2.42091733645912	1.5738508916671	1.51449026973628	2.60117147180814
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37183566	37216672	434052	CITF22-24E5.1;PVALB	-210710	8.60594927992703	12.4199338114339	9.31438269938545	4.09376088484995	18.2212846987507	11.1926472660855	7.41245854407169	9.9282517129423	5.53951755339395	4.42584537380385	3.58975165648196	7.94382134104723	6.5771632157029	3.47323931691355	5.31233458248311	2.40380969641533	4.37977100513163
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37252404	37262399	434066	NCF4	-153427	8.25760033949239	11.9947927691739	14.1319688546418	6.28201271514609	22.4543603971955	13.184255753036	16.1191436855119	13.9980930122003	5.20831659529492	4.68701819553395	7.91039728139911	6.21853630538752	8.3255391317626	5.96043772457659	5.01424093103114	3.98163502940338	2.97763374386383
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37265984	37280232	434068	CTA-833B7.2;NCF4	-137721	8.50846765491172	6.2582833869618	5.49801937810874	5.52886090854002	13.1629014889869	8.79454636434862	9.05944957977761	9.82470397467549	4.65628258262793	4.11241496114282	5.58808860343354	7.22417839216286	5.0640269997287	7.06683838149567	4.20757454219507	3.01051093895112	4.16734502081558
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	69042	5.50013042310289	7.37589259731026	9.15171809746424	6.60335978305371	4.70849834542129	8.13552442988472	7.79171447796153	4.31988896228918	3.84677733697874	5.23565408937914	5.51984139273778	4.34905265251134	4.05878707307286	7.01082893152828	5.37587176884644	4.81825298369644	4.50687104278271
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37527483	37539201	434123	AL022314.1;IL2RB	122513	2.80985695669866	5.44658695706749	6.01558259389167	3.89421821751705	4.46278668726609	2.49385642080427	5.02911913206729	4.66986987055196	3.12030783189323	2.73446343385201	3.44013711451868	4.30940522272666	4.08485407066758	3.66212176994612	2.94396270312449	2.92928627091949	3.83249015997878
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37557997	37563866	434129	RP1-151B14.6	150103	3.45384834886006	6.47061534958129	8.76897243510361	7.24083352894199	4.75133932299069	5.66356743266167	7.67827332597373	5.43368014547106	4.88307029928485	6.64053016176457	6.62477849190053	6.32508293415624	5.06235011881086	6.36494455698292	5.24030407907733	3.35085269665788	4.92927785866173
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37563867	37571576	434130	IL2RB	156893	2.7233688070557	6.48642618887321	7.67476454742318	5.68345861968866	5.52055590705776	4.51751193519639	5.55043176093394	5.85183165393154	5.6981374531156	6.48167972541614	6.88379028798664	10.7904373718707	4.2489511182599	7.61105480034065	6.93421394180486	3.56537596685247	3.15728274153813
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37677626	37689045	434154	CYTH4	272507	2.02465489189314	0.920788305318847	0.145457378870561	1.51252574777458	5.1583146256037	1.98259728525485	0.650615877438205	2.62043371673788	3.5813120043066	1.21837287311501	3.28396157014001	5.70305779899118	1.55212291841835	4.57407916028991	2.43968503542659	1.50612880688924	1.57102536373981
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37809454	37827723	434173	ELFN2;RP1-63G5.5	407760	2.31434875449093	2.95113582362704	1.14772427798542	3.07100150464041	6.31380920920929	1.04457150885482	0.96620868656268	4.05658045025753	2.08357653696709	5.00300053659123	7.44411550369644	9.70546005769833	5.24889794205155	10.1357551642403	6.76414099871685	4.00000373031611	3.35413446841701
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37879491	37882803	434182	MFNG	470318	2.67256529814359	5.37021750046417	4.24529771622105	1.0574733396278	10.3388353557012	3.46087443542601	2.54268115996502	3.20373888392414	2.93941914887495	3.0636241795988	2.60334149456398	6.03255206009622	3.39284691705096	4.68960713104368	4.97861353157209	1.25250664590167	3.51973546545445
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	37943591	37959584	434193	CDC42EP1;RP5-1177I5.3	540759	1.04062210078321	0.348932924008282	1.5391325774837	1.15375894561778	6.37172253979365	0.174513079580343	0	1.9551871941311	2.74897610673037	1.68025979548535	4.77582069738992	3.06474240222799	4.54420383608762	9.58243169783844	0.672444795080003	2.83750332503605	1.64510032100439
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	38185568	38205178	434221	GCAT;H1F0	784544	0	0	0	0	7.34623716984837	0	0	0.169366836830831	0	0	3.10986384350363	1.11680317994276	2.77970125084305	3.30015404809161	1.754638521753	0.183825547657899	0
22	37404989	37416669	434108	MPST;TST;Y_RNA	22	38215847	38242409	434225	ANKRD54;GALR3;MIR658	818299	0.376657852309053	0	0	0	5.71361321952133	0	0	0	0.922968522208998	0	0.49045227148573	0	0	0.809238423643476	0	0	0
22	37446634	37449442	434114	KCTD17	22	36940501	36948598	433990	RP5-1119A7.10	-503488	5.4323382327643	17.7497282192044	14.9065489923361	11.7750613950702	1.60844247938938	10.2134296206638	9.09196747962837	8.94246152436682	1.38728611939704	1.92051664059889	1.37786900278221	1.4279023192347	2.43889258497054	1.66048705018148	1.37979846027307	6.73675427513515	0
22	37446634	37449442	434114	KCTD17	22	37151546	37151913	434040	.	-296308	2.99145610709109	1.12398742755835	0.811643822385981	1.5932262261347	5.79870472809814	1.02547769639831	1.01197317199036	1.62994379034246	0.566961934178024	0.468663145978105	0.616490015230103	0	0.855892395394743	1.54663138434911	1.13129588714579	0.611690953449698	0.926027023133133
22	37446634	37449442	434114	KCTD17	22	37152757	37160644	434042	.	-291337	1.84304356613077	1.77998699056373	1.18553139486425	1.46827567869487	7.46154154732802	2.07845351392544	1.55578425526636	4.63140899216268	0.951909204537073	1.06342498625387	1.73976554989374	0.858174184771697	0.373569205763668	0.88687016105773	2.37024711531329	0.479655874572566	1.03960516818429
22	37446634	37449442	434114	KCTD17	22	37172436	37173162	434048	.	-275239	2.66797202777712	4.07728531716789	3.14792036505852	3.59679455431772	0.362564400717694	5.13485673148173	2.79609095457195	8.0586975403017	4.07701872149193	4.23131339659232	2.55262206573907	3.59366926382263	5.25666331327965	2.72676004461003	2.73503226253768	3.13754030636882	4.95582148657173
22	37446634	37449442	434114	KCTD17	22	37173163	37176648	434049	.	-273132	5.33131932740617	2.57827598432992	4.54294208923201	3.14997139168186	2.55831165869885	3.83983262746309	4.36583447568502	7.43773298725328	2.72651553583015	3.68287554704297	2.53041846568395	3.56290254831497	6.17380209505819	5.56783981784199	4.90783230073726	5.31230362948426	3.94576782112798
22	37446634	37449442	434114	KCTD17	22	37176649	37183339	434050	.	-268044	5.37060324624579	4.48092461240752	3.18430307738951	0.898877727262989	3.21465248753693	2.45608848041223	2.89292870665979	7.30618544841558	2.26581149723216	1.58588746657171	3.44531903256314	2.49406852890056	2.83957068006204	1.20909570904928	0.475225532851067	1.88190371892968	2.45288566025506
22	37446634	37449442	434114	KCTD17	22	37183340	37183565	434051	.	-264585	3.83896396114168	6.17843588103139	5.82301461429075	2.43892521740633	4.28045976901324	6.35371312727095	2.85032853944884	6.64708824111246	0.843183774121223	2.50388542655368	2.910271226206	1.99274713074311	2.0138919210363	3.12984295922645	2.61616725841805	4.04959613591452	2.05989034030787
22	37446634	37449442	434114	KCTD17	22	37183566	37216672	434052	CITF22-24E5.1;PVALB	-247919	3.130545494735	2.95675084513428	1.397778382346	4.0370689251138	7.97503446516394	4.20291648977221	2.07140442108591	4.44570917333248	1.26998358172643	1.05062371774219	1.4836051850179	1.23942812716969	1.17803735723084	0.916968312975823	0.917538402924735	0.783458648278397	0.785868821216398
22	37446634	37449442	434114	KCTD17	22	37557997	37563866	434129	RP1-151B14.6	112894	1.13449904656564	3.86790225933368	5.65748074233702	5.64195686880684	1.35490138068194	5.42518557494753	5.3632374536873	6.18777646060027	2.69785731726429	5.5789997211794	4.07253028614814	7.50984607281306	5.90604711343677	5.2132713823419	5.33983539533414	2.44861996745561	2.60286943771178
22	37446634	37449442	434114	KCTD17	22	37563867	37571576	434130	IL2RB	119684	1.7157995195861	5.16335888020652	5.06464043759407	5.46410303596633	0.949372563742707	1.68763561656211	4.41982933121462	4.65128957930474	2.32291231713892	5.62506157368373	5.40508610545865	7.8913081890676	3.54460371643873	3.90476837118734	6.00002590866529	2.64447266112007	2.03011366835495
22	37446634	37449442	434114	KCTD17	22	37571577	37574628	434131	.	125065	0.881828590020825	1.14998115334688	2.32032146819878	1.4272353394305	0.607407132401893	0.842700596403739	1.36484978744656	0.849562493789253	1.51813882751178	2.26054980918406	1.95396965392593	5.4334428635933	2.48417118275166	1.33848283554983	2.30273323385409	0.663570274715688	0.532938313925045
22	37446634	37449442	434114	KCTD17	22	37574629	37574864	434132	.	126709	0.59496394518627	1.86649431352043	2.98773439456548	2.18048409987541	0.408841425193496	0.863009368350682	2.34727409439882	1.22718745808281	1.51769725568847	2.85326230855607	2.16488462444091	5.20686102560683	2.06818669161101	2.12777274596298	2.61342673541487	0.730215810571209	1.09291149994416
22	37446634	37449442	434114	KCTD17	22	37574905	37578018	434134	.	128424	0.911351973408762	1.20233195610667	1.40235907591691	1.20329209494723	0.811480090130392	0.574951767466827	2.65142277522285	2.45137329043194	1.57772526166948	1.57524363271542	0.84732523830871	5.29827145792741	1.44768776489104	1.09047446348491	2.23146841233813	0.324580186457816	1.13473485530344
22	37446634	37449442	434114	KCTD17	22	37585777	37586284	434139	.	137993	0.68868642309607	1.97023035182809	2.91296963610186	2.45002923849254	0.863883094348471	3.48619775025349	3.80265191953287	2.86152089829641	3.19661333431775	2.74254948414697	2.44482858945864	5.70169014743524	1.98083060607673	2.7114842753437	2.36757363563977	0.838622872651748	0.354494036123547
22	37446634	37449442	434114	KCTD17	22	37590381	37601800	434142	C1QTNF6	148053	1.07693573073933	2.03104600463369	3.69916143061733	2.96422810483863	0.113071359372032	2.26483636886431	4.08835593259874	3.00447480327012	1.72867963998255	4.8905973722739	2.83661222211415	5.36452490858821	3.16330839687657	5.00548836853009	5.18168489154022	0.993244349904008	1.07774052132625
22	37446634	37449442	434114	KCTD17	22	37809454	37827723	434173	ELFN2;RP1-63G5.5	370551	1.57144561049981	1.91146616462583	2.9519943000006	2.68703345758452	5.14704939333311	1.04765387441692	1.4214902289977	2.11706097922381	2.10892969981713	2.50814486071334	3.53296062932647	5.87416413878014	5.43608450642798	5.63650975004915	2.88013206526506	3.05211569442439	1.20529861219912
22	37446634	37449442	434114	KCTD17	22	37879491	37882803	434182	MFNG	433109	1.43577842352481	3.59307661315698	2.45667053744175	2.56326512987707	1.80773263039084	1.56492492767143	0.0885334782784568	2.86811767232438	2.62569231789409	4.33686069053377	3.34544186454561	5.33372931105094	3.4327729473767	3.38609824707068	3.74066336620855	4.94261881515628	1.99904245913236
22	37446634	37449442	434114	KCTD17	22	37943591	37959584	434193	CDC42EP1;RP5-1177I5.3	503550	0.420330764956563	0	1.10500649371781	0	1.41732203865413	0	0	0.344156327431639	1.49436268567367	2.01055057698135	5.94062548671492	2.6359985366124	1.32825978141173	0.79319902799207	1.67883782089136	1.61023708847062	1.3905452323589
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36933099	36934563	433985	.	-546039	0.701366329965819	3.7488015558601	3.6932346804252	2.89284787367856	0	3.35058878066437	5.00230498834923	5.08775079245379	0.041373041682581	0.365300548695515	0	0.44024044489012	0	0.147611811071225	0.221740388110807	1.24357814086055	0.719106532225759
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36934564	36937270	433986	.	-543953	1.45732887170388	6.45211560097478	7.88058532195913	4.34070589570408	0.108217990215923	2.6334152234424	4.0894558746761	4.92948710829191	1.0874928550632	0.858561282338708	0.130121626292621	1.0246561251308	0.0980683717818138	0.923452224936869	0	2.11078479054523	2.50686997811405
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36937271	36938023	433987	.	-542223	2.1687271883952	5.33131792773027	6.77272592097499	4.05506265091389	0.107886065258507	4.14417608643679	10.2268071376741	10.890571337428	0.293334276920224	1.40756978138463	0.927564587563121	0.495082248480164	0	1.4417693196943	0.534821917893834	1.46414238498665	3.65082880318426
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36940501	36948598	433990	RP5-1119A7.10	-535321	1.15476682046658	5.53616898649918	4.96874341340838	4.83470139645129	0	3.92085289628391	3.93708376317387	3.6542520625512	0	0	0	0	0	0	0	1.9571681020838	0
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36948599	36952614	433991	.	-529264	3.10012588350108	10.8405689383123	7.85948292399606	6.96690811724676	2.61414868192889	5.09328636027576	7.51524520315412	9.13323917844103	0.428984143824022	0.830808397372176	0	0	0	0.0236439992279163	0.0570182135403057	2.70402134805969	2.16034604883752
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36961095	36970402	433993	.	-514122	1.21315626849626	8.4327638449026	8.97296431415184	5.57019142883085	1.88493995924065	6.55062683009992	3.50818737592425	5.66666949078204	0.219131778778541	0	0	0	0	0	0	2.0768709936383	1.7139843085525
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36970403	36977488	433994	.	-505925	2.08611621097336	3.73592483915054	5.35361014948386	4.55417110193589	0.795128525607114	3.13256256970372	2.41620767316633	3.76999348727152	0	0	0	0	0	0	0	1.1471183517649	1.28384617073613
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36977489	36983841	433995	.	-499205	2.31375253803653	4.33157084055361	5.76193956918846	3.07001568614245	0.985473797100279	4.03185088930781	3.45120435904267	3.3027118629911	0	0	0	0	0	0	0	1.44520769005956	1.26478265080246
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36983842	36985690	433996	.	-495104	2.59896883947221	8.06483364844816	8.76226086744849	4.38214103364802	1.74229153088195	3.9961278191431	6.77329078177262	7.53646921412399	0.392738556520624	0	0	0	0	0	0	2.67036255423555	3.04817070169256
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36985691	36988798	433997	.	-492626	2.27760794339727	6.72586366535931	9.57568245386229	4.35749235705565	0.768518685358843	3.47930525039131	2.82679860525681	7.94569368137884	0	0	0	0	0	0	0.0412404836470692	2.77574192419284	1.78850105721405
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36988799	36996579	433998	.	-487181	1.99427001156749	3.56110025474525	7.46505999796165	3.84009686265513	1.59619638975514	3.48520709674351	3.90480849161341	5.43844250696957	0	0	0	0	0	0	0	1.72514523242372	1.49401479944298
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36996580	36996749	433999	.	-483206	1.56829667006175	8.24300823414102	10.2179378166416	7.64852937619216	0.22276202529619	3.67787669464832	3.10508680480776	7.63855872937209	0.0402482025046442	0	0	0	0	0	0	2.26439128105133	1.85821971932477
22	37475724	37484017	434118	RP5-1170K4.7;TMPRSS6	22	36996750	36999050	434000	.	-481970	1.03005815402434	5.77675837688891	4.59656366650127	6.14354686554647	1.57455710369693	2.46916680817629	1.40868858389264	3.14426484803578	0	0.111347321407607	0	0	0	0	0	0.849233629380115	0.964630164188081
